ProductID,ProductBrand,ProductName,DispensaryName,Delivery,ProductType,ProductTypeSub,Quantity1,Price1,QuantityAvailable
602580fa90f86e00038f5051,Hash Hamilton,Hash Hamilton | Jar Jar Stinks Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,N/A,53.33,5
602582bd90f86e00038f505e,Hash Hamilton,Hash Hamilton | Melted Strawberry Kooler Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,N/A,53.33,6
604159b78c67720003262217,Hash Hamilton,Hash Hamilton | Sour Tangie Hash Rosin,CannaVida (Bend),0,Concentrate,hash,N/A,53.33,3
604159b78c67720003262218,Hash Hamilton,Hash Hamilton | Dog Breath Hash Rosin,CannaVida (Bend),0,Concentrate,hash,N/A,53.33,10
605a61ce8a373d00010a5a86,Hash Hamilton,Hash Hamilton | Banana Breah Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,N/A,53.33,9
6064ecaea1ee1c0001703f24,Hash Hamilton,Hash Hamilton | Sherbadough Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,9
60676f169d988a000185af93,Bos Nose Knows,BNK | Bwiz #32 Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,3
607dc925594fcc00018a26ef,Bos Nose Knows,BNK | Dosi Pie Full Spectrum Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,3
607dc925594fcc00018a26f2,Bos Nose Knows,BNK | Dosi Pie Fresh Press Hash Rosin,CannaVida (Bend),0,Concentrate,hash,1g,53.33,5
60a6bad197620d0001d49909,Bos Nose Knows,BNK | Purple Dahlia Fresh Pressed Hash Rosin,CannaVida (Bend),0,Concentrate,hash,1g,53.33,3
60d4e7582cbe6b0001b53b1b,Bos Nose Knows,BNK | Wedding Cake Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,4
60d4e7582cbe6b0001b53b1c,,BNK | 24k Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,6
60d4e7582cbe6b0001b53b1d,Bos Nose Knows,BNK | Banana Punch Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,4
60e74d29ebddf00001f593d0,Bos Nose Knows,BNK | Mimosa Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,1
60e74d29ebddf00001f593d1,Bos Nose Knows,BNK | Grease Bucket Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,10
60e74d29ebddf00001f593d2,Bos Nose Knows,BNK | Trop Kush 90u Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,8
60e74d29ebddf00001f593d3,Bos Nose Knows,BNK | Wonka Bars Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,3
60e74d29ebddf00001f593d4,Bos Nose Knows,BNK | Trop Kush Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,7
60e74d29ebddf00001f593d5,Bos Nose Knows,BNK | Grape Cream Cake Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,1
60e74d29ebddf00001f593d6,Bos Nose Knows,BNK | Grease Bucket 90u Hash Rosin Badder,CannaVida (Bend),0,Concentrate,badder,1g,53.33,6
6019bf717ade650003063220,Hash Hamilton,$65 - Hash Hamilton - Dog Breath (Rosin),Tokyo Starfish (South) (Bend),0,Concentrate,rosin,1g,54.17,4
607defdc0088f100017d1e91,Highland Provisions,Sour Garlic Cookies Live Rosin Budder | 1g,Tokyo Starfish (South) (Bend),0,Concentrate,rosin,1g,54.17,1
6081d432894f480001508572,Willamette Valley Alchemy,Willamette Valley Alchemy - Ang3l Food Cak3 - Live Rosin Badder,Dr. Jolly's (Bend),0,Concentrate,rosin,1g,55,10
60a187879fd23700018ee909,Highland Provisions,Highland Provisions - Member OG - Live Rosin Jam,Dr. Jolly's (Bend),0,Concentrate,rosin,1g,58,3
5f9d929456ca140003197eea,Happy Cabbage Farms,Happy Cabbage | LA Snaxx Hash Rosin,CannaVida (Bend),0,Concentrate,hash,1g,58.33,1
600a0e57c39b9400037850dd,Happy Cabbage Farms,Happy Cabbage | Deez Cakes Hash Rosin Batter,CannaVida (Bend),0,Concentrate,hash,1g,58.33,4
601c8bf1bf4dc80003cf556d,Happy Cabbage Farms,Happy Cabbage | Gelato Glue Hash Rosin Batter,CannaVida (Bend),0,Concentrate,hash,1g,58.33,1
60c7ca3518715100011e1bfa,Happy Cabbage Farms,Deez Cakes 6 Star Rosin | 1g,Tokyo Starfish (South) (Bend),0,Concentrate,rosin,1g,58.33,4
60ccf71cccaebd0001363fdd,Happy Cabbage Farms,Happy Cabbage | Kush Mints Hash Rosin Batter,CannaVida (Bend),0,Concentrate,hash,1g,58.33,3
60e1fd9a6b9cc0000104ecff,Happy Cabbage Farms,Happy Cabbage | Tangie and Cream Hash Rosin Batter,CannaVida (Bend),0,Concentrate,hash,1g,58.33,7
60e1fd9a6b9cc0000104ed00,Happy Cabbage Farms,Happy Cabbage | Garlic Juice Cake Hash Rosin Batter,CannaVida (Bend),0,Concentrate,hash,1g,58.33,4
5fb6e561a3a20700038b6319,Happy Cabbage Farms,Happy Cabbage Farms | Fresh Pressed Rosin | Guava,Oregrown (Bend),0,Concentrate,rosin,1g,60,1
5ff608a922b77200037b4b0a,Highland Provisions,Chem Z Live Rosin Jam | 1g,Oregrown (Bend),0,Concentrate,rosin,1g,60,5
604d23be74bee20001e04e6a,Verdant Leaf,Verdant Leaf - Sour Punch - Live SHO Rosin,Dr. Jolly's (Bend),0,Concentrate,rosin,1g,60,4
604d23be74bee20001e04e6b,Verdant Leaf,Verdant Leaf - Pure Guava - Live SHO Rosin,Dr. Jolly's (Bend),0,Concentrate,rosin,1g,60,3
